brand_name,product_name,product_url,product_id,flavor,origin,alcohol_degree,ingredients,production_process,rating,comment_tags
习酒,53°银质习酒（第三代）500ml,https://www.jiuxian.com/goods-144780.html,144780,酱香型,"中国,贵州",53,"小麦,高粱,水",,5.0,"['包装给力(412)', '老牌名酒(355)', '送货快(314)', '酱香突出(268)', '品质好酒(261)', '口味醇正(189)', '多次购买(138)', '回味甘甜悠长(134)', '入口绵柔(120)', '酒香芬芳(106)', '窖香柔和(103)', '醇香秀雅(99)']"
习酒,53°习酒窖藏1988（新款）500ml*6整箱装,https://www.jiuxian.com/goods-482471.html,482471,酱香型,"中国,贵州",53.0,"小麦,高粱,水",,5.0,"['老牌名酒(102)', '酱香突出(74)', '包装给力(66)', '品质好酒(64)', '口味醇正(50)', '送货快(43)', '多次购买(33)', '窖香柔和(29)', '回味甘甜悠长(28)', '入口绵柔(27)', '酒香芬芳(25)', '醇香秀雅(22)']"
习酒,53°习酒窖藏1988（新款）500ml,https://www.jiuxian.com/goods-144781.html,144781,酱香型,"中国,贵州",53,"小麦,高粱,水",,5.0,"['老牌名酒(102)', '酱香突出(74)', '包装给力(66)', '品质好酒(64)', '口味醇正(50)', '送货快(43)', '多次购买(33)', '窖香柔和(29)', '回味甘甜悠长(28)', '入口绵柔(27)', '酒香芬芳(25)', '醇香秀雅(22)']"
习酒,53°习酒窖藏1988（新款）500ml（双瓶装）,https://www.jiuxian.com/goods-522910.html,522910,,,53.0,,,5.0,"['老牌名酒(102)', '酱香突出(74)', '包装给力(66)', '品质好酒(64)', '口味醇正(50)', '送货快(43)', '多次购买(33)', '窖香柔和(29)', '回味甘甜悠长(28)', '入口绵柔(27)', '酒香芬芳(25)', '醇香秀雅(22)']"
习酒,【光瓶无盒】53度 500mL 1瓶 习酒君品光瓶装,https://www.jiuxian.com/goods-2031838.html,2031838,酱香型,"中国,贵州",53,,,5.0,"['送货快(5)', '品质好酒(5)', '酱香突出(4)', '老牌名酒(2)', '口味醇正(2)', '多次购买(2)', '醇香秀雅(1)', '窖香柔和(1)', '酒香芬芳(1)', '回味甘甜悠长(1)', '包装给力(1)', '入口绵柔(1)']"
习酒,53度习酒 圆习酒500ml（6瓶）,https://www.jiuxian.com/goods-1852698.html,1852698,酱香型,"中国,贵州",53,,,5.0,"['品质好酒(21)', '老牌名酒(14)', '包装给力(14)', '酱香突出(10)', '送货快(9)', '回味甘甜悠长(5)', '入口绵柔(5)', '口味醇正(4)', '多次购买(4)', '醇香秀雅(2)', '窖香柔和(2)', '酒香芬芳(2)']"
习酒,【东晟之美】53°习酒圆习酒 500ml（6瓶装）（年份随机）,https://www.jiuxian.com/goods-1932552.html,1932552,酱香型,"中国,贵州",53,,,5.0,"['老牌名酒(28)', '送货快(18)', '包装给力(17)', '酱香突出(15)', '品质好酒(11)', '窖香柔和(7)', '口味醇正(7)', '多次购买(7)', '醇香秀雅(5)', '入口绵柔(5)', '酒香芬芳(4)', '回味甘甜悠长(4)']"
习酒,【东晟之美】53° 习酒 精品陈酿 吉天下 酱香型白酒 500ml（2021年）,https://www.jiuxian.com/goods-520377.html,520377,酱香型,"中国,贵州",53,,,5.0,"['送货快(43)', '酱香突出(38)', '老牌名酒(34)', '品质好酒(28)', '包装给力(21)', '回味甘甜悠长(19)', '醇香秀雅(17)', '酒香芬芳(16)', '口味醇正(16)', '多次购买(12)', '窖香柔和(11)', '入口绵柔(11)']"
习酒,【东晟之美】53°习酒窖藏1988 酱香型白酒 500ml*6瓶（年份随机）,https://www.jiuxian.com/goods-83806.html,83806,酱香型,"中国,贵州",53,,,5.0,"['品质好酒(69)', '包装给力(51)', '老牌名酒(46)', '送货快(41)', '多次购买(34)', '酱香突出(19)', '酒香芬芳(17)', '醇香秀雅(14)', '窖香柔和(14)', '入口绵柔(14)', '口味醇正(14)', '回味甘甜悠长(12)']"
习酒,53°茅台集团贵州习酒经典陈酿 酱香型白酒500ml,https://www.jiuxian.com/goods-139182.html,139182,酱香型,"中国,贵州",53,,,5.0,"['老牌名酒(26)', '品质好酒(16)', '醇香秀雅(8)', '口味醇正(7)', '酱香突出(7)', '包装给力(6)', '送货快(6)', '入口绵柔(4)', '窖香柔和(4)', '回味甘甜悠长(3)', '酒香芬芳(2)', '多次购买(1)']"
习酒,【东晟之美】53°金钻习酒 酱香型白酒 500ml*6瓶（年份随机）,https://www.jiuxian.com/goods-44718.html,44718,酱香型,"中国,贵州",53,,,5.0,"['包装给力(114)', '品质好酒(114)', '老牌名酒(96)', '送货快(81)', '多次购买(56)', '酱香突出(21)', '口味醇正(10)', '入口绵柔(8)', '醇香秀雅(7)', '窖香柔和(7)', '酒香芬芳(7)', '回味甘甜悠长(7)']"
习酒,（买一送一）53°茅台集团 贵州习酒 方品习酱经典版酱香型白酒500ml,https://www.jiuxian.com/goods-138569.html,138569,酱香型,"中国,贵州",53,,,5.0,"['老牌名酒(117)', '包装给力(39)', '送货快(10)', '入口绵柔(5)', '多次购买(4)', '口味醇正(3)', '窖香柔和(3)', '品质好酒(3)', '酒香芬芳(2)', '醇香秀雅(2)', '回味甘甜悠长(2)', '酱香突出(2)']"
习酒,53° 贵州  习酒 窖藏1988 酱香型高度白酒 719ml*6瓶 整箱,https://www.jiuxian.com/goods-40803.html,40803,酱香型,"中国,贵州",53,,,4.9,"['包装给力(53)', '品质好酒(37)', '送货快(24)', '多次购买(11)', '老牌名酒(7)']"
习酒,【东晟之美】53° 贵州习酒 酱香小习酒  100mL*24（年份随机）,https://www.jiuxian.com/goods-90450.html,90450,酱香型,"中国,贵州",53,,,4.9,"['老牌名酒(40)', '包装给力(36)', '送货快(32)', '品质好酒(32)', '多次购买(19)', '酱香突出(14)', '醇香秀雅(13)', '窖香柔和(12)', '回味甘甜悠长(12)', '口味醇正(12)', '入口绵柔(11)', '酒香芬芳(10)']"
习酒,【东晟之美】53°习酒醇钻习酒 酱香型白酒  500ml*6瓶  500ml*6,https://www.jiuxian.com/goods-103692.html,103692,酱香型,"中国,贵州",53,,,5.0,"['老牌名酒(15)', '包装给力(13)', '送货快(12)', '品质好酒(11)', '酱香突出(9)', '口味醇正(7)', '窖香柔和(6)', '酒香芬芳(6)', '入口绵柔(5)', '醇香秀雅(4)', '回味甘甜悠长(4)', '多次购买(3)']"
习酒,53度贵州茅台集团老习酒500ml（6瓶）,https://www.jiuxian.com/goods-141241.html,141241,酱香型,"中国,贵州",53,,,5.0,"['口味醇正(70)', '多次购买(66)', '入口绵柔(64)', '回味甘甜悠长(59)', '窖香柔和(58)', '酒香芬芳(58)', '送货快(58)', '品质好酒(57)', '醇香秀雅(56)', '老牌名酒(52)', '包装给力(50)', '酱香突出(49)']"
习酒,贵州习酒53度 礼盒装商务送礼酒水 酱香型高度白酒 经典精酿500ml*2瓶装,https://www.jiuxian.com/goods-1830508.html,1830508,酱香型,"中国,贵州",53,,,5.0,"['老牌名酒(4)', '包装给力(1)', '送货快(1)', '品质好酒(1)', '多次购买(1)']"
习酒,53°习酒窖藏1988 酱香型白酒579ml/瓶,https://www.jiuxian.com/goods-51302.html,51302,酱香型,"中国,贵州",53,,,5.0,"['老牌名酒(17)', '品质好酒(13)', '包装给力(9)', '送货快(8)', '多次购买(4)']"
习酒,【贵州习酒】习酒国色天香壹号酱香型53度白酒500ML*6瓶（整箱）,https://www.jiuxian.com/goods-1760526.html,1760526,酱香型,"中国,贵州",53,,,5.0,"['品质好酒(6)', '包装给力(5)', '老牌名酒(4)', '酱香突出(4)', '口味醇正(4)', '送货快(4)', '醇香秀雅(3)', '窖香柔和(3)', '酒香芬芳(3)', '回味甘甜悠长(3)', '入口绵柔(3)', '多次购买(3)']"
习酒,习酒贵州习酒 圆习酒 酱香型白酒 53度高度白酒 500ml*6瓶 整箱装,https://www.jiuxian.com/goods-77909.html,77909,酱香型,"中国,贵州",53,,,5.0,"['老牌名酒(39)', '品质好酒(32)', '多次购买(22)', '包装给力(21)', '送货快(20)', '酱香突出(15)', '口味醇正(13)', '酒香芬芳(12)', '回味甘甜悠长(12)', '入口绵柔(10)', '醇香秀雅(9)', '窖香柔和(9)']"
习酒,53°  习酒 银质习酒 酱香型白酒 500ml*6 整箱装,https://www.jiuxian.com/goods-80607.html,80607,酱香型,"中国,贵州",53,,,5.0,"['老牌名酒(22)', '品质好酒(21)', '送货快(17)', '包装给力(12)', '多次购买(11)', '酱香突出(8)', '口味醇正(6)', '回味甘甜悠长(5)', '醇香秀雅(2)', '窖香柔和(2)', '酒香芬芳(1)', '入口绵柔(1)']"
习酒,53°贵州习酒 123干（白）酱香型白酒 500ml*6整箱装,https://www.jiuxian.com/goods-534622.html,534622,酱香型,"中国,贵州",53,,,5.0,"['酒香芬芳(88)', '口味醇正(86)', '品质好酒(86)', '包装给力(85)', '醇香秀雅(84)', '窖香柔和(84)', '酱香突出(83)', '入口绵柔(82)', '老牌名酒(77)', '多次购买(76)', '回味甘甜悠长(64)', '送货快(38)']"
习酒,53º茅台集团 习酒国韵精品 酱香型白酒500ml,https://www.jiuxian.com/goods-140153.html,140153,酱香型,"中国,贵州",53,,,5.0,"['品质好酒(57)', '多次购买(55)', '回味甘甜悠长(54)', '酱香突出(53)', '窖香柔和(50)', '醇香秀雅(46)', '包装给力(43)', '老牌名酒(40)', '口味醇正(37)', '送货快(37)', '酒香芬芳(35)', '入口绵柔(28)']"
习酒,53度贵州茅台集团老习酒500ml（6瓶）,https://www.jiuxian.com/goods-36550.html,36550,酱香型,"中国,贵州",53,,,4.8,"['品质好酒(25)', '多次购买(23)', '老牌名酒(22)', '酱香突出(16)', '包装给力(16)', '口味醇正(13)', '送货快(12)', '酒香芬芳(9)', '回味甘甜悠长(8)', '入口绵柔(8)', '窖香柔和(5)', '醇香秀雅(4)']"
习酒,53°习酒（圆习酒）500ml*6瓶,https://www.jiuxian.com/goods-1853105.html,1853105,,,53.0,,,5.0,"['老牌名酒(6)', '送货快(6)', '包装给力(5)', '品质好酒(4)', '多次购买(2)']"
习酒,【2017年生产】53°贵州习酒 习宴尚品 酱香型白酒500ml礼盒装,https://www.jiuxian.com/goods-519109.html,519109,酱香型,"中国,贵州",53,,,5.0,"['回味甘甜悠长(52)', '包装给力(52)', '酒香芬芳(47)', '酱香突出(40)', '多次购买(39)', '醇香秀雅(38)', '入口绵柔(38)', '送货快(35)', '口味醇正(33)', '品质好酒(31)', '窖香柔和(28)', '老牌名酒(12)']"
习酒,53度贵州习酒金钻500ml（6瓶）,https://www.jiuxian.com/goods-141258.html,141258,酱香型,"中国,贵州",53,,,5.0,"['品质好酒(6)', '老牌名酒(4)', '包装给力(4)', '多次购买(4)', '送货快(3)', '入口绵柔(1)', '口味醇正(1)', '回味甘甜悠长(1)', '酱香突出(1)']"
习酒,53° 习酒 银质习酒 酱香型白酒 500ml*1 单瓶装,https://www.jiuxian.com/goods-80608.html,80608,酱香型,"中国,贵州",53,,,5.0,"['品质好酒(31)', '老牌名酒(27)', '包装给力(25)', '送货快(21)', '多次购买(14)', '酱香突出(12)', '醇香秀雅(7)', '窖香柔和(6)', '酒香芬芳(6)', '口味醇正(6)', '回味甘甜悠长(5)', '入口绵柔(4)']"
习酒,【东晟之美】53°习酒窖藏1988 酱香型白酒 500ml单瓶装（年份随机）,https://www.jiuxian.com/goods-43509.html,43509,酱香型,"中国,贵州",53,,,5.0,"['包装给力(7)', '老牌名酒(6)', '多次购买(5)', '送货快(3)', '品质好酒(3)']"
习酒,53°贵州茅台集团习酒精品红习酒酱香型白酒 500ML*6瓶整箱装,https://www.jiuxian.com/goods-140002.html,140002,酱香型,"中国,贵州",53,,,5.0,"['老牌名酒(18)', '包装给力(13)', '品质好酒(13)', '送货快(7)', '多次购买(5)']"
习酒,53°习酒（圆习酒）500ml,https://www.jiuxian.com/goods-1798806.html,1798806,,"中国,贵州",53,,,5.0,"['老牌名酒(6)', '送货快(6)', '包装给力(5)', '品质好酒(4)', '多次购买(2)']"
习酒,52°宝岛阿里山 品鉴老酒高粱酒 台湾风味 口粮酒 清香型450ml*2瓶装,https://www.jiuxian.com/goods-51298.html,51298,清香型,"中国,福建",52,,,5.0,"['包装给力(9)', '老牌名酒(7)', '送货快(7)', '品质好酒(4)', '酒香芬芳(2)', '余味爽净(2)', '回味甘甜悠长(1)', '清香纯正(1)', '自然协调(1)', '多次购买(1)']"
习酒,贵州茅台集团 习酒老酱53度酱香型白酒500ml单瓶装【2020年产】,https://www.jiuxian.com/goods-666155.html,666155,酱香型,"中国,贵州",53,,,5.0,"['包装给力(4)', '品质好酒(4)', '回味甘甜悠长(3)', '入口绵柔(3)', '送货快(3)', '多次购买(3)', '窖香柔和(2)', '酒香芬芳(1)', '酱香突出(1)']"
习酒,贵州茅台集团  习酒醇酱53度酱香型白酒 500ml单瓶装,https://www.jiuxian.com/goods-665679.html,665679,酱香型,"中国,贵州",53,,,5.0,"['入口绵柔(4)', '多次购买(4)', '老牌名酒(3)', '醇香秀雅(3)', '酒香芬芳(3)', '酱香突出(3)', '包装给力(3)', '品质好酒(3)', '窖香柔和(2)', '送货快(2)']"
习酒,53度贵州茅台集团红习酒500ml（6瓶）,https://www.jiuxian.com/goods-141255.html,141255,酱香型,"中国,贵州",53,,,5.0,"['口味醇正(24)', '老牌名酒(22)', '酱香突出(22)', '送货快(22)', '品质好酒(22)', '多次购买(21)', '回味甘甜悠长(20)', '入口绵柔(20)', '酒香芬芳(19)', '包装给力(19)', '醇香秀雅(17)', '窖香柔和(16)']"
习酒,53°贵州习酒 醇钻习酒 酱香型白酒 500ml*6整箱装,https://www.jiuxian.com/goods-534623.html,534623,酱香型,"中国,贵州",53,,,5.0,"['酒香芬芳(39)', '醇香秀雅(37)', '入口绵柔(29)', '酱香突出(24)', '品质好酒(23)', '口味醇正(22)', '回味甘甜悠长(19)', '窖香柔和(18)', '包装给力(17)', '送货快(16)', '多次购买(16)', '老牌名酒(7)']"
习酒,【东晟之美】53°习酒 窖藏 喜宴 酱香型白酒53度 500ml*6瓶,https://www.jiuxian.com/goods-71250.html,71250,酱香型,"中国,贵州",53,,,5.0,"['老牌名酒(15)', '品质好酒(14)', '酱香突出(13)', '送货快(12)', '酒香芬芳(11)', '包装给力(11)', '醇香秀雅(9)', '入口绵柔(9)', '多次购买(9)', '回味甘甜悠长(8)', '口味醇正(8)', '窖香柔和(7)']"
习酒,53°习酒铁盖 酱香型500ML单瓶,https://www.jiuxian.com/goods-44089.html,44089,酱香型,"中国,贵州",53,"小麦,高粱,水",,5.0,"['品质好酒(6)', '老牌名酒(5)', '包装给力(4)', '送货快(3)', '多次购买(2)']"
习酒,53° 贵州习酒 金质习酒 酱香型白酒 500ml*6  整箱装,https://www.jiuxian.com/goods-74270.html,74270,酱香型,"中国,贵州",53,,,5.0,"['品质好酒(11)', '酱香突出(10)', '送货快(9)', '多次购买(8)', '醇香秀雅(7)', '口味醇正(7)', '老牌名酒(6)', '窖香柔和(4)', '酒香芬芳(3)', '回味甘甜悠长(3)', '包装给力(3)', '入口绵柔(1)']"
习酒,【东晟之美】53°习酒 君品习酒 酱香型 500ml（年份随机）,https://www.jiuxian.com/goods-83808.html,83808,酱香型,"中国,贵州",53,,,5.0,"['包装给力(16)', '品质好酒(13)', '老牌名酒(12)', '多次购买(10)', '送货快(9)', '酱香突出(5)', '窖香柔和(3)', '酒香芬芳(3)', '醇香秀雅(2)', '回味甘甜悠长(2)', '入口绵柔(2)', '口味醇正(2)']"
习酒,53° 贵州习酒 金质习酒 酱香型 白酒 500ml*1 单瓶装,https://www.jiuxian.com/goods-74271.html,74271,酱香型,"中国,贵州",53,,,5.0,"['品质好酒(14)', '多次购买(10)', '送货快(6)', '老牌名酒(4)', '包装给力(4)', '醇香秀雅(2)', '窖香柔和(2)', '酒香芬芳(2)', '回味甘甜悠长(2)', '酱香突出(2)', '入口绵柔(2)', '口味醇正(2)']"
习酒,53º 茅台集团 习酒 印象贵州 酱香型白酒500ml装,https://www.jiuxian.com/goods-499954.html,499954,酱香型,"中国,贵州",53,,,5.0,"['窖香柔和(48)', '回味甘甜悠长(46)', '入口绵柔(44)', '口味醇正(44)', '包装给力(41)', '品质好酒(41)', '多次购买(41)', '酱香突出(39)', '醇香秀雅(37)', '送货快(35)', '老牌名酒(33)', '酒香芬芳(26)']"
习酒,贵州茅台集团 53°习酒·真情谊小习酒 酱香型白酒100ml单瓶装【2018年产】,https://www.jiuxian.com/goods-664179.html,664179,酱香型,"中国,贵州",53,,,4.9,"['酱香突出(34)', '老牌名酒(28)', '品质好酒(25)', '口味醇正(24)', '窖香柔和(22)', '回味甘甜悠长(22)', '醇香秀雅(19)', '送货快(18)', '酒香芬芳(15)', '入口绵柔(15)', '多次购买(15)', '包装给力(14)']"
习酒,贵州习酒 习水银窖52度浓香型白酒500ml*6整箱装,https://www.jiuxian.com/goods-521586.html,521586,浓香型,"中国,贵州",52,,,5.0,"['包装给力(13)', '品质好酒(12)', '多次购买(10)', '送货快(8)', '老牌名酒(5)']"
习酒,53度贵州茅台集团银质习酒（6瓶）,https://www.jiuxian.com/goods-141243.html,141243,酱香型,"中国,贵州",53,,,5.0,"['老牌名酒(6)', '酱香突出(6)', '包装给力(6)', '送货快(6)', '品质好酒(6)', '窖香柔和(5)', '酒香芬芳(5)', '入口绵柔(5)', '口味醇正(5)', '醇香秀雅(4)', '回味甘甜悠长(4)', '多次购买(4)']"
习酒,【东晟之美】53°贵州习酒 金质习酒（第四代）500ml*6瓶整箱,https://www.jiuxian.com/goods-55067.html,55067,酱香型,"中国,贵州",53,,,5.0,"['老牌名酒(7)', '品质好酒(7)', '多次购买(7)', '包装给力(5)', '送货快(4)', '醇香秀雅(2)', '窖香柔和(2)', '酒香芬芳(2)', '回味甘甜悠长(2)', '酱香突出(2)', '入口绵柔(2)', '口味醇正(2)']"
习酒,53º茅台集团 习酒习窖酱6 酱香型白酒500ml单瓶装,https://www.jiuxian.com/goods-140463.html,140463,酱香型,"中国,贵州",53,,,5.0,"['窖香柔和(13)', '多次购买(13)', '品质好酒(12)', '醇香秀雅(11)', '回味甘甜悠长(10)', '送货快(9)', '老牌名酒(7)', '包装给力(7)', '入口绵柔(6)', '酒香芬芳(5)', '口味醇正(4)', '酱香突出(1)']"
习酒,52°习水天辰·辰6 500ml*6（整箱装）,https://www.jiuxian.com/goods-633655.html,633655,,,52.0,,,4.9,"['包装给力(16)', '老牌名酒(15)', '送货快(14)', '品质好酒(11)', '多次购买(7)']"
习酒,52°习水天辰·辰6 500ml,https://www.jiuxian.com/goods-547329.html,547329,,"中国,贵州",52,,,4.9,"['包装给力(16)', '老牌名酒(15)', '送货快(14)', '品质好酒(11)', '多次购买(7)']"
习酒,53°贵州习酒窖藏1988酱香型白酒500ml(单瓶）,https://www.jiuxian.com/goods-42475.html,42475,酱香型,"中国,贵州",53,"小麦,高粱,水",古法酿造,4.9,['多次购买(1)']
习酒,53度习酒窖藏1988 500ml（6瓶）,https://www.jiuxian.com/goods-141244.html,141244,酱香型,"中国,贵州",53,,,5.0,"['老牌名酒(7)', '包装给力(6)', '入口绵柔(5)', '口味醇正(5)', '品质好酒(4)', '多次购买(4)', '送货快(3)', '醇香秀雅(2)', '窖香柔和(2)', '酒香芬芳(2)', '回味甘甜悠长(2)', '酱香突出(2)']"
习酒,53°茅台集团 习酒 方品习酱 酱香型白酒500ml*4瓶礼盒装,https://www.jiuxian.com/goods-539180.html,539180,酱香型,"中国,贵州",53,,,5.0,"['包装给力(35)', '口味醇正(33)', '窖香柔和(32)', '回味甘甜悠长(32)', '酱香突出(32)', '入口绵柔(30)', '送货快(30)', '酒香芬芳(29)', '品质好酒(28)', '醇香秀雅(27)', '多次购买(25)', '老牌名酒(18)']"
习酒,53度 贵州习酒 圆习酒 酱香型白酒 500ml * 1瓶 单瓶装,https://www.jiuxian.com/goods-75640.html,75640,酱香型,"中国,贵州",53,,,4.9,"['老牌名酒(10)', '包装给力(9)', '品质好酒(9)', '送货快(4)', '多次购买(4)', '酒香芬芳(2)', '酱香突出(2)', '醇香秀雅(1)', '窖香柔和(1)', '口味醇正(1)']"
习酒,53°茅台集团 习酒习韵10精酿 酱香型白酒 500ml礼盒装,https://www.jiuxian.com/goods-507772.html,507772,浓香型,"中国,贵州",53,,,5.0,"['窖香浓郁(34)', '品质好酒(31)', '尾净爽口(30)', '送货快(30)', '多次购买(29)', '回味甘甜悠长(28)', '包装给力(26)', '入口绵柔(25)', '香味协调(23)', '老牌名酒(16)']"
习酒,53°贵州茅台集团窖藏1988 500ml,https://www.jiuxian.com/goods-41521.html,41521,酱香型,"中国,贵州",53,,,4.9,"['包装给力(8)', '送货快(7)', '品质好酒(5)', '老牌名酒(4)', '多次购买(3)']"
习酒,贵州茅台集团 习酒银质习酒 53度酱香型白酒200ml装,https://www.jiuxian.com/goods-664463.html,664463,酱香型,"中国,贵州",53,,,5.0,"['老牌名酒(29)', '入口绵柔(27)', '包装给力(24)', '送货快(24)', '窖香柔和(23)', '酱香突出(22)', '酒香芬芳(19)', '回味甘甜悠长(18)', '多次购买(17)', '口味醇正(16)', '品质好酒(16)', '醇香秀雅(15)']"
习酒,53°贵州茅台集团银习酒500ml（6瓶）,https://www.jiuxian.com/goods-41522.html,41522,酱香型,"中国,贵州",53,,,5.0,"['包装给力(6)', '送货快(5)', '老牌名酒(4)', '品质好酒(4)', '多次购买(3)', '入口绵柔(1)']"
习酒,53°茅台集团 习酒 国韵酱香500mL酱香型白酒单瓶,https://www.jiuxian.com/goods-495525.html,495525,酱香型,"中国,贵州",53,,,5.0,"['窖香柔和(26)', '酒香芬芳(25)', '送货快(25)', '入口绵柔(24)', '回味甘甜悠长(21)', '多次购买(21)', '酱香突出(19)', '包装给力(18)', '口味醇正(17)', '品质好酒(17)', '醇香秀雅(16)', '老牌名酒(13)']"
习酒,贵州习酒 习酒123干（蓝）53度酱香型白酒500ml*4整箱装,https://www.jiuxian.com/goods-519200.html,519200,酱香型,"中国,贵州",53,,,5.0,"['老牌名酒(1)', '酱香突出(1)', '包装给力(1)', '入口绵柔(1)', '品质好酒(1)', '多次购买(1)']"
习酒,53°金钻习酒（新款）500ml,https://www.jiuxian.com/goods-1970412.html,1970412,,"中国,贵州",53,,,5.0,"['包装给力(1)', '送货快(1)']"
习酒,53°金钻习酒（新款）500ml*6,https://www.jiuxian.com/goods-1975987.html,1975987,,,53.0,,,5.0,"['包装给力(1)', '送货快(1)']"
习酒,53°习酒（感恩98）500ml,https://www.jiuxian.com/goods-1827882.html,1827882,,"中国,贵州",53,,,5.0,"['包装给力(3)', '送货快(2)', '多次购买(2)', '老牌名酒(1)', '品质好酒(1)']"
习酒,53°习酒窖藏1988礼盒（新款）500ml*2,https://www.jiuxian.com/goods-1976458.html,1976458,,"中国,贵州",53,,,5.0,"['老牌名酒(1)', '包装给力(1)', '品质好酒(1)']"
习酒,53°习酒感恩500ml*6（整箱装）,https://www.jiuxian.com/goods-1835580.html,1835580,,,53.0,,,5.0,"['包装给力(3)', '送货快(2)', '多次购买(2)', '老牌名酒(1)', '品质好酒(1)']"
习酒,53度习酒  君品习酒  500ml,https://www.jiuxian.com/goods-551403.html,551403,酱香型,"中国,贵州",53,,,4.8,"['老牌名酒(1)', '品质好酒(1)']"
习酒,53º茅台集团 习酒 国韵珍品酱香型白酒500ml*1瓶,https://www.jiuxian.com/goods-538293.html,538293,酱香型,"中国,贵州",53,,,5.0,"['醇香秀雅(13)', '入口绵柔(13)', '酒香芬芳(12)', '回味甘甜悠长(11)', '送货快(10)', '酱香突出(9)', '窖香柔和(8)', '包装给力(6)', '口味醇正(6)', '品质好酒(5)', '老牌名酒(4)', '多次购买(2)']"
习酒,【2014年】贵州习酒 习水大曲 52度浓香型白酒 500ml*6整箱装,https://www.jiuxian.com/goods-526863.html,526863,浓香型,"中国,贵州",52,,,5.0,"['包装给力(6)', '老牌名酒(4)', '多次购买(4)', '品质好酒(3)', '送货快(1)']"
习酒,53º贵州茅台集团  习酒酱香10 酱香型白酒 500ml单瓶装,https://www.jiuxian.com/goods-140964.html,140964,酱香型,"中国,贵州",53,,,5.0,"['窖香柔和(13)', '入口绵柔(13)', '送货快(13)', '包装给力(12)', '品质好酒(11)', '老牌名酒(10)', '口味醇正(9)', '酱香突出(8)', '回味甘甜悠长(7)', '酒香芬芳(6)', '醇香秀雅(5)', '多次购买(3)']"
习酒,53°贵州茅台集团  习酒  老习酒酱香型500ML*6整箱,https://www.jiuxian.com/goods-135009.html,135009,酱香型,"中国,贵州",52,,,5.0,"['老牌名酒(18)', '品质好酒(16)', '包装给力(15)', '送货快(15)', '多次购买(14)', '回味甘甜悠长(4)', '窖香柔和(4)', '酱香突出(3)', '酒香芬芳(2)', '醇香秀雅(2)', '入口绵柔(2)', '口味醇正(2)']"
习酒,53°习酒 国典御藏9 酱香型白酒500ml礼盒装,https://www.jiuxian.com/goods-140157.html,140157,酱香型,"中国,贵州",53,"小麦,高粱,水",,5.0,"['品质好酒(12)', '醇香秀雅(11)', '老牌名酒(9)', '酒香芬芳(9)', '口味醇正(9)', '酱香突出(8)', '回味甘甜悠长(7)', '入口绵柔(7)', '送货快(7)', '多次购买(7)', '包装给力(6)', '窖香柔和(5)']"
习酒,【2021-2022年】53° 习酒红习酒 酱香型白酒500ml（6瓶装）,https://www.jiuxian.com/goods-1932558.html,1932558,酱香型,"中国,贵州",53,,,5.0,[]
习酒,53°习酒圆习酒酱香型白酒500ml*6瓶,https://www.jiuxian.com/goods-41784.html,41784,酱香型,"中国,贵州",53,,,5.0,['送货快(1)']
习酒,【东晟之美】53°习酒窖藏十五年 酱香型白酒 窖藏（15）500ml 礼盒装（年份随机）,https://www.jiuxian.com/goods-68210.html,68210,酱香型,"中国,贵州",53,,,5.0,"['老牌名酒(5)', '送货快(4)', '品质好酒(4)', '包装给力(3)', '多次购买(2)']"
习酒,53°贵州习酒 红习酒 酱香型白酒500ml（6瓶）整箱装,https://www.jiuxian.com/goods-37594.html,37594,浓香型,"中国,贵州",53,,,5.0,"['老牌名酒(7)', '品质好酒(7)', '包装给力(6)', '送货快(4)', '多次购买(4)', '回味甘甜悠长(2)', '入口绵柔(1)', '窖香浓郁(1)', '香味协调(1)', '尾净爽口(1)']"
习酒,53°贵州茅台 习酒1219鉴赏级 黑 酱香型白酒500ml礼盒装,https://www.jiuxian.com/goods-141540.html,141540,浓香型,"中国,贵州",52,,,5.0,"['窖香浓郁(22)', '香味协调(22)', '多次购买(21)', '老牌名酒(20)', '包装给力(19)', '入口绵柔(19)', '回味甘甜悠长(18)', '尾净爽口(16)', '送货快(16)', '品质好酒(11)']"
习酒,52°金六福 醇福浓香型 白酒 纯粮酿造500ML*6整箱,https://www.jiuxian.com/goods-134838.html,134838,浓香型,"中国,四川",50,,,4.8,"['品质好酒(13)', '老牌名酒(9)', '送货快(7)', '包装给力(5)', '多次购买(4)']"
习酒,【东晟之美】53°贵州习酒 酱香型白酒 习酒窖藏1988黑金版 500ml*6整箱装,https://www.jiuxian.com/goods-78961.html,78961,酱香型,"中国,贵州",53,,,5.0,"['品质好酒(6)', '老牌名酒(4)', '酱香突出(4)', '包装给力(3)', '口味醇正(2)', '送货快(2)', '多次购买(2)', '窖香柔和(1)', '酒香芬芳(1)', '入口绵柔(1)']"
习酒,52°习水天辰·辰10 500ml*6,https://www.jiuxian.com/goods-633678.html,633678,,,52.0,,,5.0,"['品质好酒(10)', '送货快(8)', '老牌名酒(5)', '包装给力(5)', '多次购买(1)']"
习酒,老款 53°习酒 窖藏（1988）习酒500ml,https://www.jiuxian.com/goods-46934.html,46934,,"中国,贵州",53,,,5.0,"['送货快(1)', '品质好酒(1)']"
